dia_compra;mes_compra;a�o;dia_semana;nro_ticket;filial_id;suma_total;cantidad_productos;nota;el_tiempo_de_la_atencion_fue_agil_y_rapido;atencion_amable;el_local_se_encontraba__limpio_y_ordenado;pto_contacto;nivel_2;dia_respuesta;genero;rango_edad;region;segmento_actividad;medio_de_pago;vend_id;Random
13-10-2022;10;2022;jueves;ab1d15732;563;20999;1;10;9;10;10;Local 563;Locales;15-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;958;13063
18-10-2022;10;2022;Martes;ab1d15733;152;5996;1;10;10;10;10;Local 152;Locales;23-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;13680;13079
02-10-2022;10;2022;Domingo;ab1d15734;625;3659;1;10;10;10;10;Local 625;Locales;03-10-2022;Masculino;De 46 a 60 años;XII Magallanes y Antártica;Activo;Debito;25668;13275
17-10-2022;10;2022;Lunes;ab1d15735;479;52799;1;10;10;10;10;Local 479;Locales;18-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Excedente;16968;13331
20-10-2022;10;2022;jueves;ab1d15736;473;33367;3;10;10;10;10;Local 473;Locales;25-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;4815;13379
13-10-2022;10;2022;jueves;ab1d15737;263;34878;8;10;;10;10;Local 263;Locales;14-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;25785;13402
22-10-2022;10;2022;Sabado;ab1d15738;607;25648;2;0;0;4;;Local 607;Locales;27-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;3030;13437
17-10-2022;10;2022;Lunes;ab1d15739;253;38996;4;10;10;10;10;Local 253;Locales;23-10-2022;Femenino;De 46 a 60 años;VII Maule;Activo;Debito;5788;13517
24-10-2022;10;2022;Lunes;ab1d15740;80;20019;1;10;10;10;10;Local 80;Locales;25-10-2022;Masculino;De 60 años y más;X Los Lagos;Activo;Efectivo;4078;13659
05-10-2022;10;2022;Miercoles;ab1d15741;565;70780;6;5;;;;um_Local 5;�ltima Milla;14-10-2022;Masculino;De 26 a 35 años;Región Metropolitana;Activo;Credito;1;13830
08-10-2022;10;2022;Sabado;ab1d15742;114;35978;2;10;10;;10;ret_Local;Retiro en Tienda;13-10-2022;Masculino;De 26 a 35 años;Región Metropolitana;Activo;Credito;5917;13843
25-10-2022;10;2022;Martes;ab1d15743;378;23678;2;10;10;10;10;Local 378;Locales;26-10-2022;Femenino;De 46 a 60 años;V Valparaíso;Activo;Debito;11122;13943
03-10-2022;10;2022;Lunes;ab1d15744;971;49247;4;10;;;;um_Local 9;�ltima Milla;14-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Credito;1;14064
21-10-2022;10;2022;Viernes;ab1d15745;435;3642;2;10;10;10;10;Local 435;Locales;22-10-2022;Femenino;De 36 a 45 años;IX La Araucanía;Activo;Debito;4190;14085
03-10-2022;10;2022;Lunes;ab1d15746;443;8324;1;10;10;;10;ret_Local;Retiro en Tienda;08-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;8915;14098
25-10-2022;10;2022;Martes;ab1d15747;81;45828;4;10;10;10;10;Local 81;Locales;26-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;17010;14125
12-10-2022;10;2022;Miercoles;ab1d15748;184;18898;2;10;10;10;10;Local 184;Locales;13-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;12023;14337
12-10-2022;10;2022;Miercoles;ab1d15749;642;16873;3;8;10;8;10;Local 642;Locales;13-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;18646;14357
30-10-2022;10;2022;Domingo;ab1d15750;582;20116;10;10;10;10;10;Local 582;Locales;04-11-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;25868;14631
31-10-2022;10;2022;Lunes;ab1d15751;405;30398;2;7;8;10;8;Local 405;Locales;05-11-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;8308;14707
22-10-2022;10;2022;Sabado;ab1d15752;108;55912;4;8;;;;um_Local 1;�ltima Milla;24-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Credito;11580;14823
26-10-2022;10;2022;Miercoles;ab1d15753;619;11938;2;9;9;9;9;Local 619;Locales;02-11-2022;Femenino;De 18 a 25 años;XV Arica y Parinacota;Activo;Debito;10718;14835
04-10-2022;10;2022;Martes;ab1d15754;649;4649;2;10;9;;10;ret_Local;Retiro en Tienda;06-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Dormido;Debito;23193;14861
05-10-2022;10;2022;Miercoles;ab1d15755;299;7567;1;9;9;9;9;Local 299;Locales;10-10-2022;Masculino;De 60 años y más;II Antofagasta;Activo;Debito;3973;14938
31-10-2022;10;2022;Lunes;ab1d15756;100;195829;7;10;10;10;10;Local 100;Locales;02-11-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;23895;15029
30-10-2022;10;2022;Domingo;ab1d15757;169;10797;3;10;10;10;10;Local 169;Locales;31-10-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;22637;15327
13-10-2022;10;2022;jueves;ab1d15758;287;1463;1;8;5;0;9;Local 287;Locales;15-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Efectivo;2647;15360
06-10-2022;10;2022;jueves;ab1d15759;158;20129;2;7;2;9;5;Local 158;Locales;11-10-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;23840;15374
24-10-2022;10;2022;Lunes;ab1d15760;445;52446;4;10;10;10;9;Local 445;Locales;25-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Credito;23488;15607
20-10-2022;10;2022;jueves;ab1d15761;114;10638;2;8;10;10;7;Local 114;Locales;22-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;8204;15718
03-10-2022;10;2022;Lunes;ab1d15762;557;20274;7;10;10;10;10;Local 557;Locales;06-10-2022;Femenino;De 60 años y más;IX La Araucanía;Activo;Debito;15342;15760
21-10-2022;10;2022;Viernes;ab1d15763;419;1000;1;10;10;10;10;Local 419;Locales;23-10-2022;Femenino;De 26 a 35 años;V Valparaíso;Activo;Debito;13120;15792
28-10-2022;10;2022;Viernes;ab1d15764;94;1514;1;10;10;10;10;Local 94;Locales;29-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;1147;15905
04-10-2022;10;2022;Martes;ab1d15765;262;159261;4;10;10;10;10;Local 262;Locales;05-10-2022;Masculino;De 18 a 25 años;Región Metropolitana;Activo;Debito;18072;16066
26-10-2022;10;2022;Miercoles;ab1d15766;776;12974;1;10;10;10;10;Local 776;Locales;01-11-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;19886;16098
13-10-2022;10;2022;jueves;ab1d15767;51;18898;2;10;10;10;10;Local 51;Locales;18-10-2022;Femenino;De 60 años y más;Región Metropolitana;Dormido;Debito;17651;16108
22-10-2022;10;2022;Sabado;ab1d15768;485;19194;4;10;10;10;10;Local 485;Locales;23-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;10358;16118
09-10-2022;10;2022;Domingo;ab1d15769;17;26995;4;9;10;10;10;Local 17;Locales;13-10-2022;Femenino;De 26 a 35 años;VI O'Higgins;Activo;Debito;4530;16134
31-10-2022;10;2022;Lunes;ab1d15770;163;17997;3;5;4;9;8;Local 163;Locales;07-11-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;15208;16183
05-10-2022;10;2022;Miercoles;ab1d15771;645;9609;1;10;7;10;10;Local 645;Locales;06-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;23256;16184
20-10-2022;10;2022;jueves;ab1d15772;118;33175;7;10;9;10;10;Local 118;Locales;26-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;3194;16359
28-10-2022;10;2022;Viernes;ab1d15773;157;41705;3;10;10;10;10;Local 157;Locales;03-11-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;18661;16598
06-10-2022;10;2022;jueves;ab1d15774;459;35972;6;10;10;10;10;Local 459;Locales;09-10-2022;Femenino;De 18 a 25 años;I Tarapacá;Activo;Debito;3938;16691
17-10-2022;10;2022;Lunes;ab1d15775;56;50420;4;8;8;9;9;Local 56;Locales;18-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;1201;16717
20-10-2022;10;2022;jueves;ab1d15776;378;22600;1;10;10;10;10;Local 378;Locales;21-10-2022;Masculino;De 60 años y más;V Valparaíso;Activo;Credito;2353;16799
21-10-2022;10;2022;Viernes;ab1d15777;67;121566;4;5;2;;4;ret_Local;Retiro en Tienda;22-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Credito;24402;16841
06-10-2022;10;2022;jueves;ab1d15778;459;11561;1;3;0;6;5;Local 459;Locales;12-10-2022;Femenino;De 26 a 35 años;I Tarapacá;Activo;Debito;5392;17026
13-10-2022;10;2022;jueves;ab1d15779;297;2728;2;9;10;10;10;Local 297;Locales;14-10-2022;Masculino;De 60 años y más;V Valparaíso;Activo;Efectivo;13064;17028
16-10-2022;10;2022;Domingo;ab1d15780;476;59844;2;10;10;10;10;Local 476;Locales;17-10-2022;Masculino;De 60 años y más;V Valparaíso;Activo;Efectivo;20336;17056
27-10-2022;10;2022;jueves;ab1d15781;373;4507;4;9;9;9;9;Local 373;Locales;01-11-2022;Masculino;De 60 años y más;VII Maule;Activo;Efectivo;6619;17295
12-10-2022;10;2022;Miercoles;ab1d15782;90;5542;4;10;10;10;10;Local 90;Locales;18-10-2022;Masculino;De 60 años y más;VI O'Higgins;Activo;Debito;431;17409
25-10-2022;10;2022;Martes;ab1d15783;164;4914;2;7;8;8;8;Local 164;Locales;26-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;25303;17442
21-10-2022;10;2022;Viernes;ab1d15784;376;320088;3;10;;;;um_Local 3;�ltima Milla;27-10-2022;Femenino;De 46 a 60 años;V Valparaíso;Semi Activo;Debito;3749;17595
28-10-2022;10;2022;Viernes;ab1d15785;359;19277;3;10;10;10;10;Local 359;Locales;30-10-2022;Femenino;De 60 años y más;XI Aysén;Activo;Debito;12163;17669
19-10-2022;10;2022;Miercoles;ab1d15786;648;16645;1;8;10;10;10;Local 648;Locales;20-10-2022;Femenino;De 18 a 25 años;Región Metropolitana;Semi Activo;Debito;18828;17689
15-10-2022;10;2022;Sabado;ab1d15787;201;43808;6;10;9;10;10;Local 201;Locales;16-10-2022;Femenino;De 46 a 60 años;V Valparaíso;Semi Activo;Debito;15335;17760
11-10-2022;10;2022;Martes;ab1d15788;357;14495;4;10;10;10;10;Local 357;Locales;12-10-2022;Masculino;De 46 a 60 años;XII Magallanes y Antártica;Activo;Debito;2336;17786
05-10-2022;10;2022;Miercoles;ab1d15789;459;15749;1;10;10;;10;ret_Local;Retiro en Tienda;13-10-2022;Femenino;De 26 a 35 años;I Tarapacá;Activo;Debito;7142;17804
14-10-2022;10;2022;Viernes;ab1d15790;349;77470;10;10;10;10;10;Local 349;Locales;15-10-2022;Femenino;De 26 a 35 años;X Los Lagos;Activo;Excedente;9042;17888
14-10-2022;10;2022;Viernes;ab1d15791;489;19237;3;6;10;0;7;Local 489;Locales;20-10-2022;Femenino;De 46 a 60 años;VIII Biobío;Activo;Debito;14069;17975
17-10-2022;10;2022;Lunes;ab1d15792;640;12599;1;9;9;;9;ret_Local;Retiro en Tienda;21-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;22381;18099
24-10-2022;10;2022;Lunes;ab1d15793;83;4674;1;4;9;1;10;Local 83;Locales;25-10-2022;Masculino;De 26 a 35 años;IX La Araucanía;Activo;Efectivo;5150;18132
24-10-2022;10;2022;Lunes;ab1d15794;589;43990;8;10;10;10;10;Local 589;Locales;25-10-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;22237;18306
17-10-2022;10;2022;Lunes;ab1d15795;768;59997;3;9;9;10;9;Local 768;Locales;19-10-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;18237;18319
05-10-2022;10;2022;Miercoles;ab1d15796;272;11646;2;9;10;10;10;Local 272;Locales;06-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;21002;18330
10-10-2022;10;2022;Lunes;ab1d15797;51;4328;1;10;8;10;9;Local 51;Locales;11-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Efectivo;13478;18350
17-10-2022;10;2022;Lunes;ab1d15798;971;19968;5;10;;;;um_Local 9;�ltima Milla;25-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Dormido;Credito;1;18355
17-10-2022;10;2022;Lunes;ab1d15799;116;32897;3;10;10;10;10;Local 116;Locales;18-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;6077;18360
04-10-2022;10;2022;Martes;ab1d15800;272;15687;3;10;10;10;10;Local 272;Locales;09-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;2196;18531
03-10-2022;10;2022;Lunes;ab1d15801;971;72795;6;10;;;;um_Local 9;�ltima Milla;05-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;1;18611
09-10-2022;10;2022;Domingo;ab1d15802;156;46910;2;9;9;9;9;Local 156;Locales;11-10-2022;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;9210;18664
04-10-2022;10;2022;Martes;ab1d15803;541;5211;3;10;10;10;10;Local 541;Locales;05-10-2022;Femenino;De 46 a 60 años;V Valparaíso;Activo;Efectivo;21109;18701
31-10-2022;10;2022;Lunes;ab1d15804;382;33138;2;9;9;9;9;Local 382;Locales;05-11-2022;Masculino;De 60 años y más;V Valparaíso;Activo;Credito;19707;18752
27-10-2022;10;2022;jueves;ab1d15805;347;303450;1;9;9;9;9;Local 347;Locales;28-10-2022;Masculino;De 26 a 35 años;VIII Biobío;Activo;Efectivo;5195;18792
20-10-2022;10;2022;jueves;ab1d15806;576;17511;1;10;10;7;8;Local 576;Locales;21-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;23385;18883
12-10-2022;10;2022;Miercoles;ab1d15807;469;43998;2;10;10;10;10;Local 469;Locales;13-10-2022;Masculino;De 46 a 60 años;V Valparaíso;Activo;Debito;2732;18922
19-10-2022;10;2022;Miercoles;ab1d15808;565;19425;2;7;;;;Compra Onl;Compra Online Despac;25-10-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;1;19006
03-10-2022;10;2022;Lunes;ab1d15809;50;7037;3;10;10;10;10;Local 50;Locales;05-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;19066;19097
12-10-2022;10;2022;Miercoles;ab1d15810;37;75878;2;10;9;10;9;Local 37;Locales;18-10-2022;Masculino;De 60 años y más;XIV Los Ríos;Activo;Debito;7262;19243
21-10-2022;10;2022;Viernes;ab1d15811;264;40523;2;10;9;10;10;Local 264;Locales;26-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;22608;19361
06-10-2022;10;2022;jueves;ab1d15812;629;74278;9;10;10;;10;ret_Local;Retiro en Tienda;07-10-2022;Masculino;De 46 a 60 años;XIV Los Ríos;Activo;Credito;21156;19459
02-10-2022;10;2022;Domingo;ab1d15813;399;3451;1;6;4;3;9;Local 399;Locales;07-10-2022;Femenino;De 60 años y más;X Los Lagos;Activo;Efectivo;14358;19537
13-10-2022;10;2022;jueves;ab1d15814;128;1557;1;10;10;10;10;Local 128;Locales;14-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;6714;19594
13-10-2022;10;2022;jueves;ab1d15815;467;1490;1;10;10;10;10;Local 467;Locales;19-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Efectivo;17135;19688
16-10-2022;10;2022;Domingo;ab1d15816;146;70124;1;10;10;10;10;Local 146;Locales;17-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Credito;23325;19692
13-10-2022;10;2022;jueves;ab1d15817;596;6488;1;10;10;10;10;Local 596;Locales;15-10-2022;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;23404;19701
31-10-2022;10;2022;Lunes;ab1d15818;466;16379;1;9;9;10;9;Local 466;Locales;01-11-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;11506;19705
07-10-2022;10;2022;Viernes;ab1d15819;565;42834;7;10;;;;um_Local 5;�ltima Milla;11-10-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;1;20167
04-10-2022;10;2022;Martes;ab1d15820;333;122790;11;10;10;10;10;Local 333;Locales;07-10-2022;Femenino;De 46 a 60 años;III Atacama;Activo;Debito;8943;20187
13-10-2022;10;2022;jueves;ab1d15821;128;5895;1;10;10;10;10;Local 128;Locales;17-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;22614;20759
15-10-2022;10;2022;Sabado;ab1d15822;152;9216;4;10;10;10;;Local 152;Locales;20-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;13680;20930
22-10-2022;10;2022;Sabado;ab1d15823;178;9666;2;10;10;10;10;Local 178;Locales;24-10-2022;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Efectivo;22639;21057
05-10-2022;10;2022;Miercoles;ab1d15824;380;28636;5;10;10;;10;ret_Local;Retiro en Tienda;19-10-2022;Masculino;De 18 a 25 años;VIII Biobío;Activo;Excedente;21117;21444
05-10-2022;10;2022;Miercoles;ab1d15825;12;23098;2;7;3;9;7;Local 12;Locales;06-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;16672;21526
10-10-2022;10;2022;Lunes;ab1d15826;135;2180;1;10;10;10;10;Local 135;Locales;11-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;3102;21546
22-10-2022;10;2022;Sabado;ab1d15827;10;34220;13;10;10;10;10;Local 10;Locales;23-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;22489;21588
24-10-2022;10;2022;Lunes;ab1d15828;576;2539;2;10;10;10;10;Local 576;Locales;25-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;23385;21627
13-10-2022;10;2022;jueves;ab1d15829;356;14255;1;10;10;10;10;Local 356;Locales;14-10-2022;Masculino;De 46 a 60 años;V Valparaíso;Activo;Debito;2234;21772
03-10-2022;10;2022;Lunes;ab1d15830;143;7616;2;8;10;10;10;Local 143;Locales;10-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;24115;21879
19-10-2022;10;2022;Miercoles;ab1d15831;537;5699;1;10;10;10;10;Local 537;Locales;20-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Credito;19258;22014
12-10-2022;10;2022;Miercoles;ab1d15832;769;11737;2;1;0;0;7;Local 769;Locales;13-10-2022;Femenino;De 36 a 45 años;IX La Araucanía;Activo;Efectivo;4401;22071
31-10-2022;10;2022;Lunes;ab1d15833;589;19197;4;1;2;2;1;Local 589;Locales;05-11-2022;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;8421;22203
12-10-2022;10;2022;Miercoles;ab1d15834;163;26976;4;8;10;10;9;Local 163;Locales;18-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;25655;22366
18-10-2022;10;2022;Martes;ab1d15835;12;12038;3;10;10;10;10;Local 12;Locales;23-10-2022;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Debito;1519;22481
23-10-2022;10;2022;Domingo;ab1d15836;494;39339;1;5;10;5;5;Local 494;Locales;24-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;16143;22488
14-10-2022;10;2022;Viernes;ab1d15837;51;27235;5;10;7;10;8;Local 51;Locales;17-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;6441;22502
19-10-2022;10;2022;Miercoles;ab1d15838;359;15819;5;9;10;10;7;Local 359;Locales;20-10-2022;Femenino;De 26 a 35 años;XI Aysén;Activo;Debito;23907;22582
05-10-2022;10;2022;Miercoles;ab1d15839;768;41378;2;10;10;;10;ret_Local;Retiro en Tienda;06-10-2022;Masculino;De 18 a 25 años;Región Metropolitana;Activo;Debito;21419;22673
15-10-2022;10;2022;Sabado;ab1d15840;971;14209;2;9;;;;um_Local 9;�ltima Milla;17-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;1;22693
12-10-2022;10;2022;Miercoles;ab1d15841;556;60000;4;10;10;10;10;Local 556;Locales;17-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Efectivo;20761;22743
14-10-2022;10;2022;Viernes;ab1d15842;714;6551;1;5;5;5;7;Local 714;Locales;15-10-2022;Femenino;De 26 a 35 años;Región Metropolitana;Fugado;Debito;20611;22792
05-10-2022;10;2022;Miercoles;ab1d15843;570;20398;4;10;10;10;10;Local 570;Locales;10-10-2022;Masculino;De 46 a 60 años;VIII Biobío;Activo;Debito;9754;22977
31-10-2022;10;2022;Lunes;ab1d15844;356;34766;2;8;10;10;10;Local 356;Locales;01-11-2022;Masculino;De 60 años y más;V Valparaíso;Activo;Debito;23605;23003
18-10-2022;10;2022;Martes;ab1d15845;545;32281;2;8;8;10;4;Local 545;Locales;19-10-2022;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;14225;23026
04-10-2022;10;2022;Martes;ab1d15846;183;83069;3;5;7;7;8;Local 183;Locales;07-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;20017;23207
22-10-2022;10;2022;Sabado;ab1d15847;484;52055;12;9;10;10;9;Local 484;Locales;23-10-2022;Masculino;De 46 a 60 años;VIII Biobío;Activo;Debito;15884;23321
05-10-2022;10;2022;Miercoles;ab1d15848;761;9989;1;10;10;10;10;Local 761;Locales;10-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;25208;23412
04-10-2022;10;2022;Martes;ab1d15849;565;44840;6;10;;;;um_Local 5;�ltima Milla;13-10-2022;Masculino;De 36 a 45 años;Región Metropolitana;Activo;Credito;1;23751
05-10-2022;10;2022;Miercoles;ab1d15850;192;20928;2;7;10;;9;ret_Local;Retiro en Tienda;07-10-2022;Masculino;De 60 años y más;Región Metropolitana;Semi Activo;Debito;123;23752
05-10-2022;10;2022;Miercoles;ab1d15851;772;36254;2;8;10;10;10;Local 772;Locales;10-10-2022;Masculino;De 60 años y más;Región Metropolitana;Activo;Credito;14885;23854
13-10-2022;10;2022;jueves;ab1d15852;62;2549;1;10;10;10;10;Local 62;Locales;21-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;4498;23962
22-10-2022;10;2022;Sabado;ab1d15853;490;27799;1;10;10;;10;ret_Local;Retiro en Tienda;24-10-2022;Femenino;De 18 a 25 años;Región Metropolitana;Dormido;Debito;23323;24011
18-10-2022;10;2022;Martes;ab1d15854;203;33697;3;10;10;10;10;Local 203;Locales;19-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;8685;24011
05-10-2022;10;2022;Miercoles;ab1d15855;373;34296;4;4;0;10;10;Local 373;Locales;06-10-2022;Femenino;De 26 a 35 años;VII Maule;Activo;Excedente;2673;24082
05-10-2022;10;2022;Miercoles;ab1d15856;183;14758;2;10;10;;10;ret_Local;Retiro en Tienda;11-10-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;13961;24143
15-10-2022;10;2022;Sabado;ab1d15857;452;27488;3;10;8;10;10;Local 452;Locales;20-10-2022;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;9173;24380
04-10-2022;10;2022;Martes;ab1d15858;757;68880;4;9;9;10;9;Local 757;Locales;11-10-2022;Femenino;De 26 a 35 años;X Los Lagos;Activo;Debito;25527;24402
18-10-2022;10;2022;Martes;ab1d15859;180;103836;12;10;10;10;;Local 180;Locales;20-10-2022;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;5601;24472
18-10-2022;10;2022;Martes;ab1d15860;498;12028;2;10;10;10;10;Local 498;Locales;24-10-2022;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Credito;19786;24526
30-10-2022;10;2022;Domingo;ab1d15861;608;37686;4;2;2;;8;ret_Local;Retiro en Tienda;01-11-2022;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;20598;24598
08-10-2022;10;2022;Sabado;ab1d15862;428;28510;2;10;10;10;10;Local 428;Locales;09-10-2022;Masculino;De 60 años y más;IV Coquimbo;Activo;Debito;13338;24756
